model_key,structural_model_id,raw_model_id,source_group,family_group,vf_group,weight,measured_vf,height,performance_source_file,performance_sheet,source_block_index,structural_excel_row,crosswalk_status,x__Type,x__Source,x__Target VF,x__Actual VF,x__Node 개수,x__Strut 개수,x__Global: Strut No. at Nodes-AVG,x__Global: Strut No. at Nodes-STDEV,x__Node: Strut count - AVG,x__Node: Strut count - STDEV,x__Global: Length - AVG,x__Global: Length - STDEV,x__Global: Angle-Z (weighted with length)-AVG,x__Global: Angle-Z (weighted with length)-STDEV,x__Node: Length - AVG,x__Node: Length - STDEV,x__Node: Angle-Z (weighted with length)-AVG,x__Node: Angle-Z (weighted with length)-STDEV,x__Global: l/d AVG,x__Global: l/d STDEV,x__Node: l/d AVG,x__Node: l/d STDEV,x__Global: Angle-X (weighted with length)-AVG,x__Global: Angle-X (weighted with length)-STDEV,x__Node: Angle-X (weighted with length)-AVG,x__Node: Angle-X (weighted with length)-STDEV,x__Global: Angle-Y (weighted with length)-AVG,x__Global: Angle-Y (weighted with length)-STDEV,x__Node: Angle-Y (weighted with length)-AVG,x__Node: Angle-Y (weighted with length)-STDEV,x__connected_components,x__maxwell_index_M_3D,x__total_strut_length_mm,x__mean_radius_mm,x__std_radius_mm,x__mean_diameter_mm,x__surface_area_mm2,x__surface_to_solid_volume_1_per_mm,x__solid_volume_mm3_approx,x__bbox_x_mm,x__bbox_y_mm,x__bbox_z_mm,x__mass_center_x_mm,x__mass_center_y_mm,x__mass_center_z_mm,y__Modulus,y__Com. Strength,y__Com. strain,y__APS,y__AS,y__Yield strength,y__Yield strain,y__LCC,y__EAS,y__Densif. strength,y__Densifi. strain,y__EAE,y__SE,y__Total energy,y__SEA,y__Max. Plateau stress
VF45_VF45_C50_R,VF45_VF45_C50_R,CP_VF45_C50R.csv,voronoi,VORONOI,45,14.8089,0.5813716251041721,30.03,Voronoi_Summary.xlsx,Raw data,11,302,eligible_exact_model_label_join,Imported,Voronoi_30 mm_merge.xlsx,0.45,0.9710955129645633,281,505,3.608540925266904,0.8596916012222046,3.608540925266904,0.8596916012222046,4.025229592532161,3.086488410638434,31.21894095723959,25.59113517213779,3.883411144666788,1.70222546367127,31.22461871226283,17.37713171132571,1.185108687333484,0.9132852586814468,1.147746301937528,0.5030945496656216,32.41115983595271,25.86622070695049,30.9345583035088,18.83879124127538,31.49222543751609,24.79925544818845,32.49337166853135,17.06745576704254,1,-332,2032.740944228741,1.691755023784935,0,3.38351004756987,21607.24409587894,1.182204262367393,18277.08187467529,26.6,26.6,26.6,-0.02929016004739999,0.3283837532474258,0.7064727944621633,286.29,12.63295993011087,0.05530599937333536,8.125600020028777,6.915743952096467,10.95111352489187,0.04022108428842026,0.4786917261880802,0.06801587177563688,0.1337832367787838,0.07991472398205997,54.74365461741611,0.6432063479170288,0.5526697690623897,0.7839432843788675,8.125600020028777
VF45_VF45_C50_U,VF45_VF45_C50_U,CP_VF45_C50U.csv,voronoi,VORONOI,45,15.2107,0.5955590225685801,30.11,Voronoi_Summary.xlsx,Raw data,12,303,eligible_exact_model_label_join,Imported,Voronoi_30 mm_merge.xlsx,0.45,0.9090799714040465,268,481,3.58955223880597,0.8454565645284992,3.58955223880597,0.8454565645284992,3.964410965923443,2.027116886564164,30.32216568330077,29.26300454946264,3.857666446100149,1.249618659087446,30.67679863033996,18.73552060293797,1.172902689844633,0.5997387428593095,1.141321469960243,0.3697096741791256,31.56151785760737,30.98571811564353,31.17724623173777,18.83527608106105,32.26830454179881,31.27595747213629,32.35226780659992,17.30971879395187,1,-317,1906.881674609175,1.689999946393073,0,3.379999892786146,20248.38101325391,1.183431990201274,17109.88141347282,26.6,26.6,26.6,0.02329146548928313,0.1286116129885234,0.02450638904191902,312.85,17.12676596856602,0.06726018021722484,13.1137709350153,10.68740683561156,14.58946730655624,0.04859528483363135,0.3527141831912204,0.09094935865840907,0.2052226858978499,0.1115976096426649,62.40178008636843,0.7656886862986243,1.192689056132927,1.651487123609349,13.1137709350153
VF45_VF45_C800_R,VF45_VF45_C800_R,CP_VF45_C800R.csv,voronoi,VORONOI,45,16.5597,0.6488086631756236,30.09,Voronoi_Summary.xlsx,Raw data,19,310,eligible_exact_model_label_join,Imported,Voronoi_30 mm_merge.xlsx,0.45,0.8779261784059114,4859,9624,3.987240172875077,0.5491879724929986,3.987240172875077,0.5491879724929986,1.513216376890355,1.107537762690563,31.98460797049801,23.68257147361055,1.50103305625704,0.5863392210412869,32.30640992859688,14.32915632075765,1.122667873089394,0.82786717716308,1.120173956960197,0.4375665962964014,32.33209877769866,23.70236656099107,31.96947671512185,14.4115821633063,32.17067805490048,23.34203696461871,32.34017434632251,14.25901929560731,1,-4947,14563.19441119278,0.6699999794363976,0,1.339999958872795,61307.17504886779,2.985074718483418,20537.90301102252,28.6,28.6,28.6,-0.06398555276556701,0.1239386637072702,0.296571960039307,271.41,34.64469427359257,0.7862870492369898,6.301468517863746,6.224750819531167,11.09726242673652,0.04155457997809975,0.4500982284232349,0.360770565571659,2.671563176806941,0.3652169262725498,17.96740005951184,0.1818884146617207,2.273384361121708,2.889541884891959,6.301468517863746
VF45_VF45_C800_U,VF45_VF45_C800_U,CP_VF45_C800U.csv,voronoi,VORONOI,45,17.4233,0.6830985281190852,30.07,Voronoi_Summary.xlsx,Raw data,20,311,eligible_exact_model_label_join,Imported,Voronoi_30 mm_merge.xlsx,0.45,0.7814599159860857,4388,8670,3.953965360072926,0.3491175507194714,3.953965360072926,0.3491175507194714,1.55018682820929,0.6142737619774098,32.21433507910157,26.79423651241062,1.554515510998778,0.3419474578052064,32.37131072350559,9.15403466271586,1.177390570777923,0.4672358020975189,1.181242781474196,0.2598384920047092,31.62922262022533,26.48962952999954,31.77494208256829,9.43721953353771,32.46810285334018,26.90938518081429,32.65496239371539,9.071642383746942,1,-4488,13440.11980057442,0.6580000044777989,0,1.316000008955598,55565.97060170446,3.039513657127156,18281.20445236739,28.6,28.6,28.6,-0.01386517001232501,0.0140467853500211,0.04488440709321304,247.29,18.05498449439384,0.7520192042328616,8.914166100369975,8.644452105983676,13.6307000056775,0.05710733193489019,0.5050203154671112,0.3888072866181329,3.692325657862523,0.4009383927928882,47.8784798107571,0.4937232764247385,3.465892733948193,4.184123878827394,8.914166100369975
VF60_B1,VF60_B1. SC,B1,bcl,B,60,20.74243027888446,0.6335321236268054,30.0,New_VF60.xlsx,Sheet1,1,154,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.408805353962757,216,540,5,0.8183932073645682,5,0.8183932073645682,6,0,30,42.42640687119285,6,0,30,7.567371821119256,1.551891367604268,0,1.551891367604268,0,30,42.42640687119285,30,7.567371821119256,30,42.42640687119285,30,7.567371821119256,1,-102,3240,1.933125,0,3.86625,39353.63161409058,1.034594245069511,38037.74455699444,30,30,30,-6.106226635438361e-16,-3.882311139236094e-15,6.696032617270475e-16,650.62,44.10896212250426,0.14326046916868027,35.43599338979529,30.777991706004144,33.55087258065631,0.05356046916868026,0.33938922490364076,0.1813482086132979,0.4559972227376185,0.2087938025020136,69.7771841026867,0.8033740012149585,6.426253921672042,8.364924145931687,35.43599338979529
VF60_B2,VF60_B2. SC8,B2,bcl,B,60,22.281043129388166,0.680525684820616,30.0,New_VF60.xlsx,Sheet1,2,157,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.183512281668442,1331,3630,5.454545454545454,0.6682937537889932,5.454545454545454,0.6682937537889932,3,0,30,42.42640687119285,3,0,30,5.953579829141026,1.552072016141549,0,1.552072016141549,0,30,42.42640687119285,30,5.953579829141026,30,42.42640687119285,30,5.953579829141026,1,-357,10890,0.9664499999999999,0,1.9329,66128.26655294719,2.069429354855397,31954.83160504793,30,30,30,-1.023486850826316e-16,-5.204170427930421e-18,2.038300084272748e-17,583.88,47.46330773468771,0.20727108388125615,38.84813766862165,33.60141433702361,28.866573125190193,0.0514377505479228,0.3082560540260955,0.2031500370133425,0.5061446645253936,0.2348710838812561,70.79450620013704,0.8184877860973475,7.892000605279914,9.563466804725355,38.84813766862165
VF60_B3,VF60_B3. BCC,B3,bcl,B,60,21.60342281879195,0.6598292558770079,30.0,New_VF60.xlsx,Sheet1,3,160,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,0.9670062737998243,341,1000,5.865102639296188,2.486312365856443,5.865102639296188,2.486312365856443,5.196152422706632,0,35.26438968275545,7.958078640513121e-13,5.196152422706632,0,35.26438968275465,0,2.054334860481162,0,2.054334860481162,0,35.26438968275545,7.958078640513121e-13,35.26438968275465,0,35.26438968275545,7.958078640513121e-13,35.26438968275465,0,1,-17,5196.152422706627,1.26468,0,2.52936,41289.76403927515,1.581427712939241,26109.16939259526,30,30,30,-7.979727989493313e-17,6.938893903907228e-18,6.938893903907228e-18,650.71,40.111387045863346,0.1278718057223852,28.086690464053078,26.04799571573684,33.6450677236083,0.05370513905571853,0.43039516058671545,0.26005170919450293,4.479273280520425,0.28040513905571857,64.93915477406345,0.7002173829575817,7.30399186079395,9.12854328203462,28.086690464053078
VF60_B4,VF60_B4. BCC2,B4,bcl,B,60,23.056141522029375,0.7041993683816783,30.0,New_VF60.xlsx,Sheet1,4,163,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,0.9932487895117695,881,2500,5.675368898978434,6.05984881159924,5.675368898978434,6.05984881159924,4.624045381354223,0.4672168959143087,32.36628916441202,15.95579391949858,4.530534128284136,0.4010610537484269,31.62644076847501,16.76561613782406,2.690525870079961,0.2718526834673397,2.636115840597296,0.2333595481010723,32.36628916441202,15.95579391949858,31.62644076847501,16.76561613782406,32.36628916441202,15.95579391949858,31.62644076847501,16.76561613782406,1,-137,11560.11345338552,0.85932,0,1.71864,62416.13675189169,2.327421682260392,26817.71731681778,30,30,30,5.290906601729262e-17,2.51534904016637e-17,-8.673617379884035e-19,492.79,26.42875291677886,0.08424353442419213,13.757004680143186,13.399859364049465,22.83128684810687,0.04831020109085882,0.655062303167917,0.2608575859580185,1.0255933967705229,0.2678102010908588,50.70182239110601,0.5205317376670187,3.5886190308753143,4.2024687322922505,13.757004680143186
VF60_B5,VF60_B5. FCC,B5,bcl,B,60,23.47747088186356,0.717067951305339,30.0,New_VF60.xlsx,Sheet1,5,166,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.119822968134756,666,2800,8.408408408408409,2.308830030479394,8.408408408408409,2.308830030479394,4.242640687119285,0,35.35714285714099,18.46466564958602,4.242640687119285,0,36.1936936936937,8.5248432626002,2.356794780459714,0,2.356794780459714,0,27.32142857142728,21.97734803224887,26.90315315315316,5.535922113947847,27.32142857142728,21.97734803224884,26.90315315315316,5.535922113947847,1,808,11879.39392393435,0.900087,0,1.800174,67182.88374265691,2.222007428170833,30235.22013963841,30,30,30,5.030698080332741e-17,2.949029909160572e-17,-6.071532165918825e-18,520.07,33.54710737213288,0.10809470368825015,25.701325804633882,22.394014631032462,26.589762702346427,0.05312803702158348,0.40332115050925593,0.1684210556062176,0.7282743863696284,0.19329470368825014,66.75393613708364,0.7661264358662297,4.328644422495758,4.9781085873977435,25.701325804633882
VF60_C1,VF60_C1. SC+FCC,C1,bcl,C,60,23.674958430329234,0.7230997761343069,30.0,New_VF60.xlsx,Sheet1,6,169,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.154652668513701,666,3340,10.03003003003003,3.497668267198523,10.03003003003003,3.497668267198523,4.526764647884431,0.6470755942755623,34.20913765637215,25.66015210277854,4.463207075045331,0.3218293948774661,36.1936936936937,8.841568619718874,2.793781798361063,0.3993554244742099,2.754555992745375,0.1986233381950665,27.89543117181107,27.68459197936368,26.90315315315316,6.012222272753585,27.89543117181105,27.68459197936368,26.90315315315316,6.012222272753585,1,1348,15119.39392393467,0.8101499999999999,0,1.6203,76962.59223568458,2.46867863975807,31175.62204986993,30,30,30,7.306655280814311e-15,2.55871712706579e-16,-4.336808689942018e-18,459.73,31.500186460501805,0.1216257712864419,23.996945828389492,21.616904365069427,24.862098386874106,0.056059104619775244,0.37960439760872117,0.23828983658538397,3.01172514451627,0.26452577128644195,68.62468700677357,0.7618032946719013,5.718228299995244,6.521327779907934,23.996945828389492
VF60_C10,VF60_C10. SC8+BCC,C10,bcl,C,60,23.392995330220142,0.7144878305139157,30.0,New_VF60.xlsx,Sheet1,15,196,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.046419508684068,1331,4630,6.95717505634861,3.053724335044834,6.95717505634861,3.053724335044834,3.474330976826487,0.9038194965820315,31.70050428998286,34.99462836546444,3.278300307009656,0.4860153843005604,30.84188422820155,5.512555544720079,2.323311397603142,0.6043909321797002,2.192224206284016,0.325002162801243,31.70050428998285,34.99462836546432,30.84188422820155,5.512555544720079,31.70050428998286,34.99462836546445,30.84188422820155,5.512555544720079,1,643,16086.15242270639,0.747711,0,1.495422,75572.85297252506,2.674830248585349,28253.32673446984,30,30,30,-1.327063459122257e-16,2.688821387764051e-17,-2.602085213965211e-18,499.97,36.7473796393012,0.1405877995674485,27.412431610653528,24.211243264351292,24.959604029233358,0.05188779956744847,0.42734309085983624,0.20825280497462226,1.228541257513667,0.23578779956744847,65.88563185184896,0.7459696957912074,5.7087157740936,6.588952108300902,27.412431610653528
VF60_C11,VF60_C11. SC+DGR+BCC,C11,bcl,C,60,21.902792553191492,0.66897284903527,30.0,New_VF60.xlsx,Sheet1,16,199,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.127331280158724,791,3340,8.445006321112515,6.75009214892266,8.445006321112515,6.75009214892266,4.812247203449505,0.6687310106600088,31.70190579000287,24.13957546141946,4.598125880265186,0.4144631709077064,31.19387313324934,16.28862054634562,3.099077281974179,0.430661392748589,2.961183591103288,0.2669134279415936,31.70190579000283,24.13957546141942,31.19387313324934,16.28862054634562,31.70190579000287,24.13957546141947,31.19387313324934,16.28862054634562,1,973,16072.9056595216,0.7764,0,1.5528,78407.89429233782,2.575991756826378,30437.94456428555,30,30,30,3.469446951953614e-16,-1.400789206851272e-15,1.951563910473908e-16,481.48,116.26447603956068,0.848576376188264,25.32073014163154,21.84942497526103,25.478529463526577,0.05490970952159721,0.32341550694644944,0.16864909020827995,0.9301158083164853,0.19544304285493053,18.792864097049254,0.21778561263214907,4.270318101795531,5.264104495738329,25.32073014163154
VF60_C12,VF60_C12. SC2+DGR+BCC,C12,bcl,C,60,23.23510531594785,0.709665425680128,30.0,New_VF60.xlsx,Sheet1,17,202,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.132082281267759,791,4090,10.34134007585335,6.331140455537716,10.34134007585335,6.331140455537716,4.479928034112798,0.9257995123020916,31.49291666466051,27.06491625963296,4.245162148317644,0.4809892780913193,30.9424923037586,6.408107441449696,3.073917959457114,0.6352405052162012,2.912832543102542,0.3300324400242345,31.49291666466048,27.06491625963295,30.9424923037586,6.408107441449696,31.49291666466051,27.06491625963295,30.9424923037586,6.408107441449696,1,1723,18322.90565952183,0.7286999999999999,0,1.4574,83892.47041094964,2.744613695622342,30566.22159422949,30,30,30,-3.694961003830599e-15,-4.77048955893622e-17,8.673617379884035e-19,579.5,37.01274673412934,0.10452482253143547,26.35676937477571,24.094490179905613,26.522670460074067,0.047758155864768795,0.4074656000686236,0.24441001738120513,4.415226133259083,0.2673581558647688,65.09781711954969,0.7120997953516435,6.441858461001346,7.485663442534781,26.35676937477571
VF60_C13,VF60_C13. SC8+DGR+BCC2,C13,bcl,C,60,24.557472417251756,0.7500542338689217,30.0,New_VF60.xlsx,Sheet1,18,205,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.124387128270701,1331,7430,11.16453794139745,5.751297087492261,11.16453794139745,5.751297087492261,3.763868956479223,0.8047634011106486,33.25379595245317,29.19786807751992,3.580985888407077,0.3828470556421007,32.82432006575667,8.246093047896274,3.201483550129308,0.6845181966196536,3.045926292211956,0.3256432583136855,29.84033088808686,30.23704962645375,29.3071851298972,8.96865444793552,29.84033088808686,30.23704962645374,29.3071851298972,8.96865444793552,1,3443,27965.54634664239,0.587832,0,1.175664,103289.5536932625,3.402332639257474,30358.45246330894,30,30,30,-2.589074787895385e-16,-1.014813233446432e-16,-7.112366251504909e-17,478.43,38.8268219912636,0.16099924896711654,33.30767221887673,28.835305481049062,26.190698695365914,0.05673258230044985,0.2873909712005082,0.2179890631849863,2.60721887465181,0.25179924896711653,74.26645808801266,0.857852137019385,7.260708263865532,7.982870541133168,33.30767221887673
VF60_C14,VF60_C14. SC8+FCC+BCC,C14,bcl,C,60,23.794011976047905,0.7267360060567588,30.0,New_VF60.xlsx,Sheet1,19,208,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.146876703272227,1331,8430,12.6671675432006,5.902054900316013,12.6671675432006,5.902054900316013,3.820662756080654,0.7712181777321188,34.80107097166095,27.49541757304076,3.655301962978384,0.3852872814382757,34.83987515172068,5.483992517658941,3.453238210485045,0.6970518598446481,3.303779793002878,0.348235069991211,28.87342187051017,29.43966420029827,28.2994075869152,6.301502641635454,28.87342187051017,29.4396642002983,28.2994075869152,6.301502641635454,1,4443,32208.18703376242,0.5532,0,1.1064,111951.0881719093,3.615328994938539,30965.67098835013,30,30,30,-1.431146867680866e-17,2.168404344971009e-18,4.336808689942018e-19,540.24,39.75155854137305,0.1886774510589396,23.693366373617714,22.356798255269467,25.15050530790718,0.048544117725606274,0.5758793203135893,0.3671920821645495,3.271859049174551,0.38914411772560625,56.241312480869695,0.5960361616754694,8.70001653221621,9.872250489169238,23.693366373617714
VF60_C2,VF60_C2. SC2+FCC,C2,bcl,C,60,23.306449468085106,0.7118444766208408,30.0,New_VF60.xlsx,Sheet1,7,172,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.137679226430498,791,4090,10.34134007585335,3.484838441221803,10.34134007585335,3.484838441221803,4.24679558042396,0.8312987609941442,33.66389354662838,28.43090408566867,4.115528072680853,0.6173907124052705,34.05212968020859,5.341094515439157,2.830132923636686,0.5539908734276873,2.742654143829156,0.4114391071658861,28.16805322668272,30.01369685441088,27.97393515989571,5.10348667531884,28.16805322668271,30.01369685441078,27.97393515989571,5.103486675318841,1,1723,17369.39392393488,0.750282,0,1.500564,81882.11662714405,2.665664376860967,30717.33911362344,30,30,30,-6.973588373426765e-16,-1.97758476261356e-16,1.214306433183765e-17,434.03,28.782816418202195,0.10043981014164283,24.961147325997622,21.671916891466026,22.03977048942598,0.05277314347497617,0.2836453664302493,0.18977088425589198,3.3403051591622943,0.21857314347497614,75.29463613491538,0.8672239353968239,4.736899000096162,5.487591457366008,24.961147325997622
VF60_C3,VF60_C3. SC8+FCC,C3,bcl,C,60,24.265550719785736,0.7411381246935826,30.0,New_VF60.xlsx,Sheet1,8,175,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.197841754312316,1331,6430,9.66190833959429,4.680294537420224,9.66190833959429,4.680294537420224,3.541118806210575,0.61617021083459,32.79496285756844,32.34088897438314,3.37221086565787,0.3742455800588115,32.015555085964,6.784612512449792,2.633174058945557,0.4581838407169711,2.507574204280062,0.2782888140769413,28.60251857121288,33.38680318599222,28.992222457018,5.764613374742616,28.60251857121288,33.38680318599218,28.992222457018,5.764613374742616,1,2443,22769.39392393512,0.672405,0,1.34481,96197.16500154676,2.974397870331124,32341.72736643253,30,30,30,-3.209238430557093e-16,4.891920202254596e-16,7.806255641895632e-18,562.28,51.28748588777089,0.21820384541058238,37.98824882593622,34.639536316035674,29.56413977511962,0.054570512077249014,0.3380161164175266,0.33826898902759633,5.966799001266535,0.370970512077249,67.539938284039,0.7406923573727802,12.850246525278218,14.298321937511563,37.98824882593622
